###################################################################################################
#                                                                                     3.5.5-Miranda
#          
#......................................................................../  040-090Zr //   8.500000
#                                                                                 SYSTEM PARAMETERS
#            AtomicNum    MassNum
#    Target         40         90
#  Incident          1          2
#            Ecms[MeV]  Elab[MeV] ReduceMass WaveNumber
     Energy 8.3138e+00 8.5000e+00 1.9700e+00 8.8521e-01
#......................................................................../  040-090Zr //   8.500000
#                                                                           OPTICAL MODEL POTENTIAL
# OMP  0      V         Vs        Wv        Ws        Vso       Wso       Coul
      r[fm]   1.15027   0.00000   1.32725   1.36792   0.97200   0.00000      1.30
      a[fm]   0.77547   0.00000   0.40686   0.80885   1.01100   0.00000
 Depth[MeV]  95.51824   0.00000   1.62112  10.57560   7.11400   0.00000
#......................................................................../  040-090Zr //   8.500000
#                                                                      TOTAL REACTION CROSS SECTION
  Sigma[mb] 9.7701e+02
#......................................................................../  040-090Zr //   8.500000
#                                                                                      TARGET STATE
#           Excitation  Spin
  040-090Zr 0.0000e+00  0.0+
#......................................................................../  040-090Zr //   8.500000
#                                                                             COMPOUND NUCLEUS DATA
#              Z     A  MassExess    Ex(max) Separation     N-cont    N-level
  041-092Nb              -86.4537    19.1298                   169         65
      gamma  041-092Nb     0.0000                0.0000
 45  3.3120    0.5+                          1.0862e-01
                       12  2.3564     0.1429               0.9556 1.5517e-02
                       17  2.5779     0.1429               0.7341 1.5517e-02
                       18  2.6402     0.1429               0.6718 1.5517e-02
                       19  2.6937     0.1429               0.6183 1.5517e-02
                       34  3.0171     0.1429               0.2949 1.5517e-02
                       41  3.2348     0.1429               0.0772 1.5517e-02
                       43  3.2766     0.1429               0.0354 1.5517e-02
 44  3.2904    1.5+                          2.1377e-01
                        4  2.0423     1.0000               1.2481 2.1368e-01
 43  3.2766    1.5-                          3.0415e-01
                        2  1.4664     1.0000               1.8102 3.0398e-01
 42  3.2620    2.5+                          3.2293e-01
                        7  2.1895     0.1000               1.0725 3.2293e-02
                       13  2.3666     0.1000               0.8954 3.2293e-02
                       17  2.5779     0.1000               0.6841 3.2293e-02
                       18  2.6402     0.1000               0.6218 3.2293e-02
                       19  2.6937     0.1000               0.5683 3.2293e-02
                       21  2.7752     0.1000               0.4868 3.2293e-02
                       26  2.8357     0.1000               0.4263 3.2293e-02
                       33  3.0077     0.1000               0.2543 3.2293e-02
                       34  3.0171     0.1000               0.2449 3.2293e-02
                       41  3.2348     0.1000               0.0272 3.2293e-02
 41  3.2348    1.5-                          3.5730e-01                       2.7000e-14
                        0  0.0000     1.0000               3.2348 3.5681e-01
 40  3.1673   10.5+                          4.0422e-02                       4.3500e-06
                       39  3.1469     0.9598               0.0204 1.1344e-04
                       10  2.2878     0.0402               0.8795 1.6205e-03
 39  3.1469    8.5+                          2.6942e-01                       7.0000e-09
                       27  2.8571     0.1199               0.2898 3.1535e-02
                       10  2.2878     0.8801               0.8591 2.3702e-01
 38  3.1079    3.5+                          6.1371e-01                       3.8000e-14
                        0  0.0000     1.0000               3.1079 6.1318e-01
 37  3.0833    1.5+                          2.8744e-01                       1.7000e-14
                        0  0.0000     1.0000               3.0833 2.8719e-01
 36  3.0530    0.5+                          1.5389e-01
                       12  2.3564     0.2000               0.6966 3.0777e-02
                       17  2.5779     0.2000               0.4751 3.0777e-02
                       18  2.6402     0.2000               0.4128 3.0777e-02
                       19  2.6937     0.2000               0.3593 3.0777e-02
                       34  3.0171     0.2000               0.0359 3.0777e-02
 35  3.0340    3.5+                          6.8158e-01
                        7  2.1895     0.1667               0.8445 1.1360e-01
                       13  2.3666     0.1667               0.6674 1.1360e-01
                       14  2.3949     0.1667               0.6391 1.1360e-01
                       21  2.7752     0.1667               0.2588 1.1360e-01
                       26  2.8357     0.1667               0.1983 1.1360e-01
                       33  3.0077     0.1667               0.0263 1.1360e-01
 34  3.0171    1.5-                          5.2130e-01
                        0  0.0000     1.0000               3.0171 5.2064e-01
 33  3.0077    3.5-                          1.2124e+00                       9.4000e-14
                        0  0.0000     1.0000               3.0077 1.2109e+00
 32  2.9921    3.5+                          7.2328e-01
                        8  2.2005     1.0000               0.7916 7.2245e-01
 31  2.9284    2.5+                          5.1249e-01                       6.1000e-14
                        0  0.0000     1.0000               2.9284 5.1208e-01
 30  2.9142    4.5+                          1.0548e+00
                        5  2.1315     1.0000               0.7827 1.0535e+00
 29  2.9023    3.5+                          8.2101e-01
                        7  2.1895     0.5555               0.7128 4.5579e-01
                        0  0.0000     0.4445               2.9023 3.6465e-01
 28  2.8715    1.5+                          3.8754e-01
                        0  0.0000     1.0000               2.8715 3.8724e-01
 27  2.8571    6.5+                          1.1886e+00                       7.0000e-09
                       11  2.3205     0.1296               0.5366 1.5387e-01
                       10  2.2878     0.0974               0.5693 1.1569e-01
                        9  2.2599     0.2927               0.5971 3.4760e-01
                        5  2.1315     0.4802               0.7256 5.6990e-01
 26  2.8357    3.5-                          1.4914e+00
                        2  1.4664     1.0000               1.3693 1.4910e+00
 25  2.8260    2.5+                          5.8937e-01
                        0  0.0000     1.0000               2.8260 5.8892e-01
 24  2.8130    0.5+                          2.1255e-01
                       12  2.3564     0.2500               0.4566 5.3138e-02
                       17  2.5779     0.2500               0.2351 5.3138e-02
                       18  2.6402     0.2500               0.1728 5.3138e-02
                       19  2.6937     0.2500               0.1193 5.3138e-02
 23  2.8109    3.5+                          9.3295e-01                       2.4000e-14
                       14  2.3949     0.2325               0.4160 2.1643e-01
                        4  2.0423     0.1226               0.7686 1.1423e-01
                        0  0.0000     0.6449               2.8109 6.0120e-01
 22  2.7915    2.5+                          6.1756e-01
                        5  2.1315     1.0000               0.6600 6.1633e-01
 21  2.7752    2.5-                          1.2501e+00                       1.3000e-13
                        4  2.0423     0.4622               0.7329 5.7749e-01
                        0  0.0000     0.5378               2.7752 6.7155e-01
 20  2.7646    6.5-                          1.0037e+00
                       11  2.3205     0.2250               0.4441 2.2468e-01
                       10  2.2878     0.7750               0.4768 7.7459e-01
 19  2.6937    1.5-                          8.6318e-01                       2.5000e-14
                        0  0.0000     1.0000               2.6937 8.6226e-01
 18  2.6402    1.5-                          9.2311e-01                       9.2000e-14
                        0  0.0000     1.0000               2.6402 9.2211e-01
 17  2.5779    1.5-                          9.9769e-01                       8.4000e-14
                        0  0.0000     1.0000               2.5779 9.9664e-01
 16  2.5578    0.5+                          2.9692e-01                       1.3000e-13
                        0  0.0000     1.0000               2.5578 2.9672e-01
 15  2.5347    2.5+                          8.6721e-01                       7.8000e-14
                        3  1.8822     0.3425               0.6525 2.9648e-01
                        2  1.4664     0.2132               1.0683 1.8478e-01
                        0  0.0000     0.4443               2.5347 3.8505e-01
 14  2.3949    4.5-                          3.0735e+00
                        6  2.1702     1.0000               0.2247 2.9525e+00
 13  2.3666    3.5-                          2.6256e+00                       1.0500e-13
                        0  0.0000     1.0000               2.3666 2.6232e+00
 12  2.3564    0.5-                          6.7708e-01
                        1  1.2048     1.0000               1.1516 6.7691e-01
 11  2.3205    5.5-                          2.8037e+00
                        9  2.2599     0.5000               0.0606 1.4019e+00
                        6  2.1702     0.5000               0.1503 1.4019e+00
 10  2.2878    7.5-                          2.0088e+00                       2.9000e-08
                        9  2.2599     1.0000               0.0279 2.2520e-01
  9  2.2599    6.5-                          5.5536e+00
                        6  2.1702     1.0000               0.0898 2.7768e+00
  8  2.2005    3.5+                          2.8021e+00                       3.3000e-13
                        0  0.0000     1.0000               2.2005 2.8007e+00
  7  2.1895    2.5-                          2.9878e+00                       1.8000e-12
                        0  0.0000     1.0000               2.1895 2.9854e+00
  6  2.1702    5.5-                          1.2908e+01                       5.5000e-12
                        5  2.1315     0.0643               0.0387 3.0181e-01
                        0  0.0000     0.9357               2.1702 1.2072e+01
  5  2.1315    4.5+                          6.1881e+00                       1.2700e-13
                        0  0.0000     1.0000               2.1315 6.1849e+00
  4  2.0423    1.5+                          2.0316e+00                       1.1100e-14
                        0  0.0000     1.0000               2.0423 2.0306e+00
  3  1.8822    3.5+                          3.3244e+00                       7.6000e-14
                        0  0.0000     1.0000               1.8822 3.3230e+00
  2  1.4664    2.5+                          4.9782e+00                       3.2000e-13
                        0  0.0000     1.0000               1.4664 4.9763e+00
  1  1.2048    0.5+                          2.0415e+00                       6.2000e-13
                        0  0.0000     1.0000               1.2048 2.0406e+00
  0  0.0000    2.5+                          6.1338e+01                       1.0000e+00
#......................................................................../  040-090Zr //   8.500000
#                                                                          SUM SPECTRA FOR COMPOUND
#            039-088Y       gamma    neutron     proton      alpha   deuteron
 SpcSum[mb]            7.8625e+00 2.5472e-07 8.3762e-07 1.1711e-21 0.0000e+00
 Emean[MeV]            1.1354e+00 2.2876e-01 2.1258e+00 3.3671e+00 0.0000e+00
#......................................................................../  040-090Zr //   8.500000
#                                                                   GAMMAS FROM DISCRETE TRANSITION
#           0 0 1 0 0 0             039-088Y 
#   Ex[MeV]     Jpi    FinalState  Branching Production    Egamma Production   T(1/2)[s]
 34  1.9710    5.0-                          2.2660e-02
                        7  0.7152     0.1429               1.2558 3.2372e-03
                        9  0.8432     0.1429               1.1278 3.2372e-03
                       10  0.9848     0.1429               0.9862 3.2372e-03
                       11  1.0882     0.1429               0.8828 3.2372e-03
                       16  1.2620     0.1429               0.7090 3.2372e-03
                       21  1.4616     0.1429               0.5094 3.2372e-03
                       27  1.7027     0.1429               0.2683 3.2372e-03
 33  1.9500    2.0+                          2.5460e-02
                        4  0.7067     0.1429               1.2433 3.6372e-03
                       13  1.2150     0.1429               0.7350 3.6372e-03
                       19  1.3150     0.1429               0.6350 3.6372e-03
                       22  1.4750     0.1429               0.4750 3.6372e-03
                       26  1.5959     0.1429               0.3541 3.6372e-03
                       29  1.7610     0.1429               0.1890 3.6372e-03
                       32  1.9050     0.1429               0.0450 3.6372e-03
 32  1.9050    2.0-                          3.4373e-02
                        2  0.3929     0.1429               1.5121 4.9104e-03
                        5  0.7070     0.1429               1.1980 4.9104e-03
                       14  1.2213     0.1429               0.6837 4.9104e-03
                       15  1.2340     0.1429               0.6710 4.9104e-03
                       17  1.2753     0.1429               0.6297 4.9104e-03
                       24  1.5708     0.1429               0.3342 4.9104e-03
                       25  1.5754     0.1429               0.3296 4.9104e-03
 31  1.8810    4.0-                          2.9082e-02
                        9  0.8432     0.1667               1.0378 4.8470e-03
                       10  0.9848     0.1667               0.8962 4.8470e-03
                       11  1.0882     0.1667               0.7928 4.8470e-03
                       15  1.2340     0.1667               0.6470 4.8470e-03
                       21  1.4616     0.1667               0.4194 4.8470e-03
                       27  1.7027     0.1667               0.1783 4.8470e-03
 30  1.8320    4.0-                          3.1015e-02
                        0  0.0000     1.0000               1.8320 3.1003e-02
 29  1.7610    3.0-                          4.0112e-02
                        0  0.0000     1.0000               1.7610 4.0097e-02
 28  1.7340    0.0-                          1.2830e-02
                        2  0.3929     0.2500               1.3411 3.2074e-03
                        5  0.7070     0.2500               1.0270 3.2074e-03
                       14  1.2213     0.2500               0.5127 3.2074e-03
                       25  1.5754     0.2500               0.1586 3.2074e-03
 27  1.7027    4.0+                          5.3592e-02
                       10  0.9848     1.0000               0.7179 5.3520e-02
 26  1.5959    3.0-                          5.1210e-02
                        0  0.0000     1.0000               1.5959 5.1193e-02
 25  1.5754    1.0+                          3.8106e-02
                        4  0.7067     1.0000               0.8687 3.8092e-02
 24  1.5708    2.0+                          5.2955e-02
                       14  1.2213     0.7160               0.3495 3.7577e-02
                        2  0.3929     0.2840               1.1779 1.5033e-02
 23  1.4772    9.0+                          1.2725e-02
                        3  0.6745     1.0000               0.8027 1.2712e-02
 22  1.4750    3.0-                          6.1563e-02
                       10  0.9848     0.2500               0.4902 1.5391e-02
                       11  1.0882     0.2500               0.3868 1.5391e-02
                       15  1.2340     0.2500               0.2410 1.5391e-02
                       17  1.2753     0.2500               0.1997 1.5391e-02
 21  1.4616    5.0+                          6.3523e-02
                        1  0.2319     1.0000               1.2297 6.3507e-02
 20  1.3201    4.0-                          6.2720e-02
                        1  0.2319     1.0000               1.0882 6.2688e-02
 19  1.3150    3.0-                          7.8692e-02
                       10  0.9848     0.2500               0.3302 1.9673e-02
                       11  1.0882     0.2500               0.2268 1.9673e-02
                       15  1.2340     0.2500               0.0810 1.9673e-02
                       17  1.2753     0.2500               0.0397 1.9673e-02
 18  1.2839    4.0-                          6.5961e-02
                       10  0.9848     0.7882               0.2991 5.1732e-02
                        0  0.0000     0.2118               1.2839 1.3965e-02
 17  1.2753    2.0+                          1.1947e-01
                        8  0.7664     0.7697               0.5089 9.1613e-02
                        2  0.3929     0.2303               0.8824 2.7491e-02
 16  1.2620    6.0+                          5.2111e-02
                        0  0.0000     1.0000               1.2620 5.2071e-02
 15  1.2340    3.0+                          1.5420e-01
                        0  0.0000     1.0000               1.2340 1.5416e-01
 14  1.2213    1.0+                          9.7223e-02
                        2  0.3929     1.0000               0.8284 9.7131e-02
 13  1.2150    2.0-                          1.0009e-01
                        2  0.3929     0.5000               0.8221 5.0046e-02
                        5  0.7070     0.5000               0.5080 5.0046e-02
 12  1.1291    4.0-                          8.1690e-02
                        1  0.2319     1.0000               0.8972 8.1626e-02
 11  1.0882    4.0+                          1.6959e-01
                        0  0.0000     1.0000               1.0882 1.6955e-01
 10  0.9848    4.0+                          2.9720e-01
                        9  0.8432     0.4422               0.1416 1.1137e-01
                        0  0.0000     0.5578               0.9848 1.6573e-01
  9  0.8432    5.0+                          2.7648e-01
                        7  0.7152     0.6094               0.1280 1.3372e-01
                        1  0.2319     0.1922               0.6113 5.3097e-02
                        0  0.0000     0.1984               0.8432 5.4832e-02
  8  0.7664    0.0+                          1.1935e-01
                        2  0.3929     1.0000               0.3735 1.1866e-01
  7  0.7152    6.0+                          2.7640e-01
                        1  0.2319     1.0000               0.4832 2.7601e-01
  6  0.7120    7.0+                          7.7064e-02
                        3  0.6745     1.0000               0.0374 7.7064e-02
  5  0.7070    1.0+                          1.6485e-01
                        4  0.7067     1.0000               0.0003 1.6485e-01
  4  0.7067    2.0-                          4.1525e-01
                        2  0.3929     0.9261               0.3139 3.8289e-01
                        0  0.0000     0.0739               0.7067 3.0632e-02
  3  0.6745    8.0+                          1.4115e-01                       1.3970e-02
                        1  0.2319     1.0000               0.4426 1.3871e-01
  2  0.3929    1.0+                          8.6229e-01                       3.0100e-04
                        0  0.0000     1.0000               0.3929 8.3905e-01
  1  0.2319    5.0-                          9.0186e-01                       8.0000e-10
                        0  0.0000     1.0000               0.2319 8.8461e-01
  0  0.0000    4.0-                          2.8562e+00                       9.2120e+06
#......................................................................../  040-090Zr //   8.500000
#                                                                         ISOMERIC STATE PRODUCTION
#            039-088Y 
#   Ex[MeV]     Jpi     T(1/2)[s]  Prod.[mb]
  3  0.6745    8.0+    1.3970e-02 1.4115e-01
#......................................................................../  040-090Zr //   8.500000
#                                                                          SUM SPECTRA FOR COMPOUND
#            040-090Zr      gamma      alpha
 SpcSum[mb]            1.5946e-01 0.0000e+00
 Emean[MeV]            1.6806e+00 0.0000e+00
#......................................................................../  040-090Zr //   8.500000
#                                                                   GAMMAS FROM DISCRETE TRANSITION
#           0 0 0 1 0 0             040-090Zr
#   Ex[MeV]     Jpi    FinalState  Branching Production    Egamma Production   T(1/2)[s]
 41  4.8750    5.0-                          1.1781e-04
                        6  3.0769     0.1250               1.7981 1.4726e-05
                        8  3.4482     0.1250               1.4268 1.4726e-05
                       13  4.0620     0.1250               0.8130 1.4726e-05
                       20  4.3050     0.1250               0.5700 1.4726e-05
                       21  4.3340     0.1250               0.5410 1.4726e-05
                       25  4.4710     0.1250               0.4040 1.4726e-05
                       30  4.5414     0.1250               0.3336 1.4726e-05
                       33  4.6410     0.1250               0.2340 1.4726e-05
 40  4.8490    3.0-                          1.4376e-04
                        2  2.1863     0.0909               2.6627 1.3069e-05
                        6  3.0769     0.0909               1.7721 1.3069e-05
                        7  3.3088     0.0909               1.5402 1.3069e-05
                       11  3.8422     0.0909               1.0068 1.3069e-05
                       13  4.0620     0.0909               0.7870 1.3069e-05
                       15  4.2230     0.0909               0.6260 1.3069e-05
                       18  4.2379     0.0909               0.6111 1.3069e-05
                       20  4.3050     0.0909               0.5440 1.3069e-05
                       21  4.3340     0.0909               0.5150 1.3069e-05
                       25  4.4710     0.0909               0.3780 1.3069e-05
                       35  4.6810     0.0909               0.1680 1.3069e-05
 39  4.8280    2.0-                          1.2611e-04
                        2  2.1863     0.1000               2.6417 1.2611e-05
                        7  3.3088     0.1000               1.5192 1.2611e-05
                       11  3.8422     0.1000               0.9858 1.2611e-05
                       15  4.2230     0.1000               0.6050 1.2611e-05
                       18  4.2379     0.1000               0.5901 1.2611e-05
                       28  4.5000     0.1000               0.3280 1.2611e-05
                       31  4.5801     0.1000               0.2479 1.2611e-05
                       34  4.6530     0.1000               0.1750 1.2611e-05
                       35  4.6810     0.1000               0.1470 1.2611e-05
                       37  4.7830     0.1000               0.0450 1.2611e-05
 38  4.8170    3.0-                          1.6024e-04
                        2  2.1863     0.0909               2.6307 1.4567e-05
                        6  3.0769     0.0909               1.7401 1.4567e-05
                        7  3.3088     0.0909               1.5082 1.4567e-05
                       11  3.8422     0.0909               0.9748 1.4567e-05
                       13  4.0620     0.0909               0.7550 1.4567e-05
                       15  4.2230     0.0909               0.5940 1.4567e-05
                       18  4.2379     0.0909               0.5791 1.4567e-05
                       20  4.3050     0.0909               0.5120 1.4567e-05
                       21  4.3340     0.0909               0.4830 1.4567e-05
                       25  4.4710     0.0909               0.3460 1.4567e-05
                       35  4.6810     0.0909               0.1360 1.4567e-05
 37  4.7830    1.0+                          1.1454e-04
                       26  4.4750     0.5000               0.3080 5.7268e-05
                       36  4.7100     0.5000               0.0730 5.7268e-05
 36  4.7100    0.0-                          9.9601e-05
                       28  4.5000     0.3333               0.2100 3.3200e-05
                       31  4.5801     0.3333               0.1299 3.3200e-05
                       34  4.6530     0.3333               0.0570 3.3200e-05
 35  4.6810    2.0+                          2.6108e-04
                        5  2.7479     0.1429               1.9331 3.7297e-05
                        9  3.5570     0.1429               1.1240 3.7297e-05
                       19  4.2800     0.1429               0.4010 3.7297e-05
                       24  4.4620     0.1429               0.2190 3.7297e-05
                       26  4.4750     0.1429               0.2060 3.7297e-05
                       27  4.4950     0.1429               0.1860 3.7297e-05
                       32  4.5980     0.1429               0.0830 3.7297e-05
 34  4.6530    1.0+                          2.0167e-04
                       26  4.4750     1.0000               0.1780 2.0167e-04
 33  4.6410    6.0+                          2.2228e-04
                       17  4.2322     0.0364               0.4087 8.0630e-06
                       10  3.5894     0.8643               1.0515 1.9198e-04
                        8  3.4482     0.0665               1.1927 1.4783e-05
                        3  2.3190     0.0328               2.3220 7.2948e-06
 32  4.5980    3.0-                          3.5865e-04
                        2  2.1863     0.1000               2.4117 3.5865e-05
                        6  3.0769     0.1000               1.5211 3.5865e-05
                        7  3.3088     0.1000               1.2892 3.5865e-05
                       11  3.8422     0.1000               0.7558 3.5865e-05
                       13  4.0620     0.1000               0.5360 3.5865e-05
                       15  4.2230     0.1000               0.3750 3.5865e-05
                       18  4.2379     0.1000               0.3601 3.5865e-05
                       20  4.3050     0.1000               0.2930 3.5865e-05
                       21  4.3340     0.1000               0.2640 3.5865e-05
                       25  4.4710     0.1000               0.1270 3.5865e-05
 31  4.5801    1.0+                          2.4149e-04                       8.7000e-15
                        0  0.0000     1.0000               4.5801 2.4117e-04
 30  4.5414    6.0+                          2.9471e-04
                       17  4.2322     0.0115               0.3091 3.3694e-06
                       10  3.5894     0.0114               0.9520 3.3715e-06
                        8  3.4482     0.1292               1.0931 3.8052e-05
                        6  3.0769     0.0302               1.4644 8.9080e-06
                        3  2.3190     0.8176               2.2224 2.4076e-04
 29  4.5400    6.0-                          2.5632e-04
                        8  3.4482     1.0000               1.0918 2.5632e-04
 28  4.5000    1.0+                          2.9479e-04
                       26  4.4750     1.0000               0.0250 2.9479e-04
 27  4.4950    3.0-                          4.7142e-04
                        2  2.1863     0.1000               2.3087 4.7142e-05
                        6  3.0769     0.1000               1.4181 4.7142e-05
                        7  3.3088     0.1000               1.1862 4.7142e-05
                       11  3.8422     0.1000               0.6528 4.7142e-05
                       13  4.0620     0.1000               0.4330 4.7142e-05
                       15  4.2230     0.1000               0.2720 4.7142e-05
                       18  4.2379     0.1000               0.2571 4.7142e-05
                       20  4.3050     0.1000               0.1900 4.7142e-05
                       21  4.3340     0.1000               0.1610 4.7142e-05
                       25  4.4710     0.1000               0.0240 4.7142e-05
 26  4.4750    1.0-                          8.9255e-04
                        0  0.0000     0.1111               4.4750 9.9172e-05
                        1  1.7607     0.1111               2.7143 9.9172e-05
                        2  2.1863     0.1111               2.2887 9.9172e-05
                        7  3.3088     0.1111               1.1662 9.9172e-05
                       11  3.8422     0.1111               0.6328 9.9172e-05
                       14  4.1260     0.1111               0.3490 9.9172e-05
                       15  4.2230     0.1111               0.2520 9.9172e-05
                       18  4.2379     0.1111               0.2371 9.9172e-05
                       23  4.4240     0.1111               0.0510 9.9172e-05
 25  4.4710    4.0+                          5.9231e-04
                        3  2.3190     0.1250               2.1520 7.4039e-05
                        4  2.7393     0.1250               1.7317 7.4039e-05
                        5  2.7479     0.1250               1.7231 7.4039e-05
                        9  3.5570     0.1250               0.9140 7.4039e-05
                       12  3.9590     0.1250               0.5120 7.4039e-05
                       16  4.2280     0.1250               0.2430 7.4039e-05
                       19  4.2800     0.1250               0.1910 7.4039e-05
                       24  4.4620     0.1250               0.0090 7.4039e-05
 24  4.4620    3.0-                          5.8775e-04
                        2  2.1863     0.1111               2.2757 6.5306e-05
                        6  3.0769     0.1111               1.3851 6.5306e-05
                        7  3.3088     0.1111               1.1532 6.5306e-05
                       11  3.8422     0.1111               0.6198 6.5306e-05
                       13  4.0620     0.1111               0.4000 6.5306e-05
                       15  4.2230     0.1111               0.2390 6.5306e-05
                       18  4.2379     0.1111               0.2241 6.5306e-05
                       20  4.3050     0.1111               0.1570 6.5306e-05
                       21  4.3340     0.1111               0.1280 6.5306e-05
 23  4.4240    0.0+                          2.3282e-04
                        2  2.1863     1.0000               2.2377 2.3282e-04
 22  4.3751    7.0-                          3.3598e-04
                        3  2.3190     1.0000               2.0561 3.3581e-04
 21  4.3340    4.0+                          8.6858e-04
                        3  2.3190     0.1429               2.0150 1.2408e-04
                        4  2.7393     0.1429               1.5947 1.2408e-04
                        5  2.7479     0.1429               1.5861 1.2408e-04
                        9  3.5570     0.1429               0.7770 1.2408e-04
                       12  3.9590     0.1429               0.3750 1.2408e-04
                       16  4.2280     0.1429               0.1060 1.2408e-04
                       19  4.2800     0.1429               0.0540 1.2408e-04
 20  4.3050    4.0+                          9.2173e-04
                        3  2.3190     0.1429               1.9860 1.3168e-04
                        4  2.7393     0.1429               1.5657 1.3168e-04
                        5  2.7479     0.1429               1.5571 1.3168e-04
                        9  3.5570     0.1429               0.7480 1.3168e-04
                       12  3.9590     0.1429               0.3460 1.3168e-04
                       16  4.2280     0.1429               0.0770 1.3168e-04
                       19  4.2800     0.1429               0.0250 1.3168e-04
 19  4.2800    3.0-                          1.1405e-03
                        2  2.1863     0.1429               2.0937 1.6292e-04
                        6  3.0769     0.1429               1.2031 1.6292e-04
                        7  3.3088     0.1429               0.9712 1.6292e-04
                       11  3.8422     0.1429               0.4378 1.6292e-04
                       13  4.0620     0.1429               0.2180 1.6292e-04
                       15  4.2230     0.1429               0.0570 1.6292e-04
                       18  4.2379     0.1429               0.0421 1.6292e-04
 18  4.2379    2.0+                          1.2080e-03
                        1  1.7607     0.5000               2.4772 6.0399e-04
                        0  0.0000     0.5000               4.2379 6.0399e-04
 17  4.2322    6.0-                          6.0289e-04
                       10  3.5894     0.0146               0.6428 8.7689e-06
                        8  3.4482     0.0048               0.7840 2.9225e-06
                        6  3.0769     0.0039               1.1553 2.3379e-06
                        4  2.7393     0.0068               1.4929 4.0914e-06
                        3  2.3190     0.9699               1.9132 5.8447e-04
 16  4.2280    4.0-                          1.1387e-03
                        6  3.0769     0.5000               1.1511 5.6937e-04
                       13  4.0620     0.5000               0.1660 5.6937e-04
 15  4.2230    2.0+                          1.2362e-03
                        5  2.7479     0.5000               1.4751 6.1811e-04
                        9  3.5570     0.5000               0.6660 6.1811e-04
 14  4.1260    0.0+                          3.7976e-04
                        2  2.1863     1.0000               1.9397 3.7976e-04
 13  4.0620    4.0+                          2.2395e-03
                        3  2.3190     0.2000               1.7430 4.4791e-04
                        4  2.7393     0.2000               1.3227 4.4791e-04
                        5  2.7479     0.2000               1.3141 4.4791e-04
                        9  3.5570     0.2000               0.5050 4.4791e-04
                       12  3.9590     0.2000               0.1030 4.4791e-04
 12  3.9590    5.0-                          2.2337e-03
                        6  3.0769     0.5000               0.8821 1.1168e-03
                        8  3.4482     0.5000               0.5108 1.1168e-03
 11  3.8422    2.0+                          2.2736e-03                       1.5000e-14
                        0  0.0000     1.0000               3.8422 2.2710e-03
 10  3.5894    8.0+                          1.4476e-03                       1.3100e-07
                        8  3.4482     0.9855               0.1412 1.0808e-03
                        3  2.3190     0.0145               1.2704 2.0962e-05
  9  3.5570    3.0-                          4.9521e-03
                        2  2.1863     0.3333               1.3707 1.6507e-03
                        6  3.0769     0.3333               0.4801 1.6507e-03
                        7  3.3088     0.3333               0.2482 1.6507e-03
  8  3.4482    6.0+                          6.0402e-03
                        6  3.0769     0.0193               0.3713 1.1545e-04
                        3  2.3190     0.9807               1.1292 5.9221e-03
  7  3.3088    2.0+                          6.6509e-03                       9.1000e-14
                        6  3.0769     0.0000               0.2319 0.0000e+00
                        2  2.1863     0.2592               1.1225 1.7230e-03
                        0  0.0000     0.7408               3.3088 4.9222e-03
  6  3.0769    4.0+                          1.1151e-02
                        5  2.7479     0.0619               0.3291 6.8785e-04
                        4  2.7393     0.0127               0.3376 1.4119e-04
                        3  2.3190     0.0201               0.7579 2.2390e-04
                        2  2.1863     0.9053               0.8907 1.0086e-02
  5  2.7479    3.0-                          1.2680e-02                       1.4000e-10
                        3  2.3190     0.0372               0.4289 4.6858e-04
                        2  2.1863     0.9249               0.5616 1.1716e-02
                        0  0.0000     0.0379               2.7479 4.8029e-04
  4  2.7393    4.0-                          1.0897e-02
                        3  2.3190     1.0000               0.4203 1.0832e-02
  3  2.3190    5.0-                          3.3800e-02                       8.0920e-01
                        2  2.1863     0.1677               0.1327 1.4171e-03
                        0  0.0000     0.8323               2.3190 2.8121e-02
  2  2.1863    2.0+                          4.6956e-02                       8.8000e-14
                        1  1.7607     0.0003               0.4256 1.2670e-05
                        0  0.0000     0.9997               2.1863 4.6918e-02
  1  1.7607    0.0+                          5.9226e-03                       6.1300e-08
                        0  0.0000     1.0000               1.7607 5.9226e-03
  0  0.0000    0.0+                          9.9553e-02                       1.0000e+00
#......................................................................../  040-090Zr //   8.500000
#                                                                         ISOMERIC STATE PRODUCTION
#            040-090Zr
#   Ex[MeV]     Jpi     T(1/2)[s]  Prod.[mb]
  3  2.3190    5.0-    8.0920e-01 3.3800e-02
#......................................................................../  040-090Zr //   8.500000
#                                                                          SUM SPECTRA FOR COMPOUND
#            040-090Zr      gamma
 SpcSum[mb]            1.0193e+02
 Emean[MeV]            1.8891e+00
#......................................................................../  040-090Zr //   8.500000
#                                                                   GAMMAS FROM DISCRETE TRANSITION
#           1 1 0 0 0 0             040-090Zr
#   Ex[MeV]     Jpi    FinalState  Branching Production    Egamma Production   T(1/2)[s]
 41  4.8750    5.0-                          4.7159e-07
                        6  3.0769     0.1250               1.7981 5.8949e-08
                        8  3.4482     0.1250               1.4268 5.8949e-08
                       13  4.0620     0.1250               0.8130 5.8949e-08
                       20  4.3050     0.1250               0.5700 5.8949e-08
                       21  4.3340     0.1250               0.5410 5.8949e-08
                       25  4.4710     0.1250               0.4040 5.8949e-08
                       30  4.5414     0.1250               0.3336 5.8949e-08
                       33  4.6410     0.1250               0.2340 5.8949e-08
